stu,skill,crtRatio
180,41,0.6
3284,74,1.0
3321,105,0.8571428571428571
2001,70,0.8148148148148148
3278,88,1.0
1087,105,0.0
146,97,0.8636363636363636
445,115,1.0
902,9,1.0
1237,62,1.0
3264,66,1.0
1549,57,0.0
185,56,0.5
427,23,1.0
2150,26,0.8
3273,60,1.0
295,54,0.0
2176,7,0.4772727272727273
3261,88,1.0
1480,97,0.8571428571428571
1998,91,1.0
2038,113,0.5384615384615384
525,8,0.0
84,81,0.75
3288,117,0.3333333333333333
885,9,1.0
2338,26,0.75
2694,50,0.0
751,61,1.0
3260,26,1.0
56,8,0.5
2133,26,0.8
427,53,1.0
2690,84,0.75
3310,106,0.9230769230769231
1063,86,0.3582089552238806
147,91,0.9090909090909091
208,95,0.5384615384615384
255,74,0.46153846153846156
1638,120,0.0
2350,118,0.4
589,105,0.6666666666666666
491,32,0.5625
2013,18,0.8333333333333334
1552,38,1.0
2058,78,0.8888888888888888
262,42,0.5
67,111,0.5
75,30,1.0
1528,47,0.375
168,116,0.5
2330,117,0.21739130434782608
840,112,0.6875
1650,64,1.0
1305,84,1.0
2001,31,1.0
228,113,0.6666666666666666
965,120,0.5
156,119,0.7586206896551724
512,34,0.75
244,56,0.4444444444444444
496,120,0.5
1434,34,1.0
217,61,0.8571428571428571
32,26,0.84
746,99,1.0
1086,34,0.0
414,79,0.7407407407407407
231,47,0.14285714285714285
297,2,1.0
2178,120,0.0
244,57,0.6666666666666666
2955,30,0.6666666666666666
155,111,0.5
479,120,0.25
62,26,1.0
163,30,1.0
358,113,0.7142857142857143
1582,64,0.6666666666666666
357,120,0.75
1069,34,0.75
1275,9,0.625
2089,31,1.0
3222,109,0.0
65,34,1.0
1640,27,0.0
167,26,1.0
2327,32,0.5555555555555556
3262,114,0.3333333333333333
2798,95,1.0
45,26,1.0
238,97,0.6
3306,113,0.0
285,97,0.18181818181818182
2315,32,0.0
65,81,0.8571428571428571
446,69,0.813953488372093
600,64,0.5
2289,122,0.47619047619047616
1300,122,1.0
2363,117,0.2
450,120,0.4444444444444444
243,87,0.2777777777777778
36,62,1.0
964,7,1.0
2065,70,0.875
1157,78,0.6
28,26,1.0
146,60,1.0
2378,32,0.42857142857142855
3285,87,0.6
2329,47,0.13333333333333333
1274,86,0.30434782608695654
3322,98,1.0
636,32,0.9047619047619048
2072,61,1.0
134,88,1.0
3288,95,0.6
715,118,0.7272727272727273
133,26,1.0
150,56,1.0
3315,50,1.0
1137,27,0.0
180,97,0.6521739130434783
2179,34,0.5357142857142857
3318,58,1.0
2344,12,0.7058823529411765
2378,100,0.0
825,61,1.0
3321,66,1.0
2420,79,1.0
247,113,0.0
24,32,0.8333333333333334
2375,32,0.6
2757,47,0.8
3272,86,0.6153846153846154
255,32,1.0
200,57,0.6
331,88,0.75
3268,117,0.6
913,31,1.0
1812,105,0.6
2008,43,0.7
1136,11,1.0
2039,8,0.0
1506,57,0.8
2743,55,1.0
255,62,1.0
245,6,1.0
2051,9,0.5
817,61,1.0
84,2,0.6666666666666666
933,26,0.7272727272727273
1576,23,0.375
3313,3,0.3333333333333333
78,11,0.42857142857142855
545,24,0.0
1262,112,1.0
2382,9,1.0
157,120,0.6428571428571429
3305,84,1.0
1134,79,0.2857142857142857
25,9,0.8
228,6,1.0
2034,9,0.75
138,89,0.4
528,24,0.0
59,100,0.6666666666666666
2058,30,1.0
2366,84,0.0
3273,38,0.5454545454545454
245,66,1.0
1792,113,0.75
1224,0,0.0
3280,48,1.0
2264,34,1.0
1266,9,0.8
1580,66,1.0
1698,100,1.0
1006,95,1.0
1572,30,1.0
329,70,1.0
3275,26,1.0
875,114,0.0
108,116,1.0
2321,32,0.09090909090909091
985,86,0.631578947368421
2643,105,0.6666666666666666
1450,84,1.0
3270,79,0.7857142857142857
451,100,1.0
2829,71,1.0
3273,97,0.5263157894736842
426,34,1.0
77,77,0.75
2478,105,1.0
2720,31,1.0
3291,23,1.0
191,47,0.4727272727272727
447,6,1.0
2012,112,1.0
90,54,1.0
361,56,0.09090909090909091
434,100,1.0
2230,47,0.0
2008,18,1.0
31,105,0.7142857142857143
199,57,0.16666666666666666
2038,51,0.9
1486,8,0.3333333333333333
180,27,0.0
1336,86,0.4528301886792453
3274,23,1.0
3291,53,1.0
263,117,0.6
65,1,0.75
243,113,0.6666666666666666
255,81,0.35
3258,69,0.5
3258,110,1.0
854,91,1.0
1249,121,0.5714285714285714
283,111,0.0
1626,13,0.0
49,63,0.5
1560,30,0.8333333333333334
2335,23,0.75
3273,95,0.8
3274,53,1.0
2017,42,1.0
1525,26,1.0
749,47,1.0
272,97,0.25
2008,78,1.0
647,84,1.0
241,17,0.3076923076923077
3019,69,1.0
1639,113,0.0
3281,86,0.6716417910447762
146,34,0.9090909090909091
181,92,1.0
1065,8,0.0
3313,101,0.875
799,48,0.6
283,84,1.0
64,32,0.8333333333333334
269,69,0.56
2188,91,0.6
8,116,0.6666666666666666
43,50,1.0
161,84,1.0
2405,86,0.3902439024390244
841,117,1.0
1067,88,0.0
1560,79,0.8
1299,86,0.75
153,48,1.0
407,23,0.3333333333333333
735,84,1.0
2326,32,1.0
152,120,1.0
2230,80,1.0
49,66,1.0
1188,105,0.6363636363636364
2941,8,0.6666666666666666
2712,86,0.08695652173913043
837,77,1.0
3279,44,0.6153846153846154
1067,118,0.25
166,38,1.0
1066,114,0.3333333333333333
1086,61,0.7272727272727273
1303,99,1.0
1496,73,0.75
1738,40,1.0
1621,122,1.0
383,32,1.0
7,117,0.25
3286,64,0.7
1869,86,0.5714285714285714
1265,86,0.5
488,32,1.0
262,56,0.18181818181818182
1268,7,1.0
39,70,1.0
786,6,0.0
561,110,0.0
379,9,0.5555555555555556
2899,122,0.8571428571428571
262,50,1.0
1071,43,0.8333333333333334
1120,2,0.7142857142857143
246,95,0.5
471,32,1.0
2414,62,1.0
589,66,1.0
73,100,0.9285714285714286
2089,47,0.7272727272727273
2312,47,0.5384615384615384
2968,112,0.75
228,3,0.5
3318,119,0.6363636363636364
2741,79,1.0
1499,53,1.0
231,11,0.0
411,79,0.7
2274,9,0.45454545454545453
1839,30,1.0
252,24,1.0
3319,21,1.0
933,9,0.35294117647058826
2422,41,0.3333333333333333
3328,15,1.0
9,11,1.0
333,20,1.0
102,97,0.0
2264,31,0.5
2944,64,0.75
235,24,1.0
1434,47,0.6470588235294118
2361,100,0.375
2052,112,1.0
2797,85,0.2
249,98,0.5714285714285714
455,9,0.875
2400,100,1.0
1475,122,0.7777777777777778
3295,60,0.0
2809,74,0.6
333,50,1.0
85,97,0.0
300,65,0.75
1487,7,1.0
2414,34,0.8333333333333334
94,91,0.0
2031,1,0.0
1806,105,0.75
1273,26,0.8
2004,120,0.6666666666666666
1604,113,1.0
99,15,0.75
438,9,0.5
665,84,0.75
1478,43,1.0
3291,20,0.75
2061,8,1.0
182,61,0.625
152,79,0.7692307692307693
1121,91,1.0
65,86,0.6666666666666666
547,79,0.0
303,19,0.6
3298,11,1.0
485,47,0.8888888888888888
1485,64,0.3333333333333333
539,43,0.0
60,31,0.6
25,32,0.8571428571428571
674,43,0.5714285714285714
554,70,1.0
1236,62,0.4
2325,47,0.42857142857142855
2411,9,0.41509433962264153
2594,122,0.625
3292,25,0.8
267,101,0.8888888888888888
1330,62,0.875
1999,51,0.875
3281,11,1.0
2816,81,1.0
490,34,0.7333333333333333
238,64,0.3333333333333333
2074,105,0.6
194,6,1.0
447,120,0.5833333333333334
2350,47,0.75
1557,38,0.0
85,100,1.0
2032,66,1.0
1784,113,0.0
346,105,0.8
2867,43,0.6153846153846154
327,97,0.3333333333333333
2153,2,0.5714285714285714
329,85,0.38461538461538464
3325,30,0.9166666666666666
2053,79,0.7
1283,47,0.5483870967741935
2262,91,0.3333333333333333
2682,122,0.0
2087,95,0.6
1667,78,1.0
1764,105,0.75
162,44,0.4642857142857143
43,17,0.75
409,97,0.25
2350,77,0.0
68,100,1.0
2015,66,1.0
3264,41,1.0
2111,31,0.0
2923,84,0.7857142857142857
169,117,0.75
1586,30,0.3333333333333333
1310,114,0.0
161,81,0.75
1998,66,1.0
1323,91,1.0
3018,34,0.75
3260,1,1.0
462,63,0.7
394,43,0.5
3327,119,0.47368421052631576
245,58,0.6666666666666666
1520,60,0.0
1074,117,1.0
398,26,1.0
388,57,0.75
2005,69,1.0
2783,58,0.0
2395,15,0.42857142857142855
298,2,0.5714285714285714
825,34,0.9411764705882353
3316,111,0.2
2900,30,0.75
3304,20,0.6666666666666666
2460,48,1.0
3324,57,0.6666666666666666
245,88,0.6666666666666666
156,89,0.0
2689,84,0.8333333333333334
748,88,1.0
252,89,0.5
588,47,0.4444444444444444
1994,56,1.0
2102,34,1.0
3287,19,0.6666666666666666
38,84,0.0
164,62,1.0
3005,47,1.0
1999,113,0.8
588,105,0.0
135,19,0.75
171,11,1.0
930,61,0.4666666666666667
155,97,1.0
580,69,0.0
403,26,0.8333333333333334
3302,2,0.6
46,57,1.0
30,5,0.4
94,116,0.6666666666666666
3314,74,0.8235294117647058
269,60,0.5714285714285714
143,85,0.75
93,54,0.6666666666666666
1071,70,0.8
138,100,0.6
269,38,1.0
445,79,0.6
2255,122,0.6666666666666666
2274,11,0.6
1972,34,1.0
2981,86,0.5
2289,86,0.23809523809523808
2182,91,0.0
2656,15,0.0
1069,50,1.0
50,29,1.0
824,32,0.9
1279,95,1.0
227,89,0.0
244,119,0.375
861,111,0.14285714285714285
1626,88,0.16666666666666666
36,7,1.0
478,50,1.0
43,43,0.6363636363636364
3326,9,1.0
462,95,0.75
2065,105,0.4
489,47,0.7857142857142857
2954,30,0.75
1746,105,1.0
268,6,1.0
178,118,0.41935483870967744
2053,43,0.75
2549,106,0.1
2975,2,0.0
2974,9,0.2857142857142857
340,8,1.0
243,74,1.0
141,7,1.0
2853,43,1.0
798,111,0.0
186,61,0.8181818181818182
2060,34,1.0
167,31,1.0
3203,16,0.5517241379310345
2371,95,0.75
158,122,0.7272727272727273
51,47,0.8
1015,69,0.6
1506,101,1.0
239,34,1.0
1372,112,0.0
13,34,0.75
799,64,0.2857142857142857
2052,11,0.75
2043,34,1.0
97,9,0.0
133,1,1.0
2534,122,1.0
2501,3,0.0
1127,86,0.5652173913043478
3261,17,0.6666666666666666
331,74,1.0
563,31,0.0
155,88,0.8
340,84,0.8333333333333334
3298,8,0.0
21,50,0.631578947368421
332,105,0.4
1715,113,1.0
3306,61,1.0
21,117,1.0
2010,79,0.75
3315,55,1.0
1695,105,1.0
563,61,0.75
221,47,0.5466666666666666
249,92,0.3333333333333333
368,43,1.0
253,117,0.8888888888888888
3302,21,1.0
3319,50,0.8
2059,61,1.0
436,63,0.75
678,30,1.0
554,97,0.75
131,120,0.23076923076923078
1476,97,1.0
3324,108,0.8
67,81,0.6666666666666666
2353,9,0.6
334,13,1.0
3260,15,0.6666666666666666
71,84,0.8235294117647058
2605,122,1.0
965,61,0.8888888888888888
3285,21,1.0
1996,18,0.7142857142857143
151,56,0.6666666666666666
3289,91,1.0
334,118,0.5384615384615384
436,93,0.75
1135,88,1.0
731,42,0.6666666666666666
3126,43,0.6666666666666666
3307,108,0.8
2840,43,0.9
1474,30,0.2857142857142857
193,105,0.125
151,57,0.8888888888888888
391,120,0.6666666666666666
2954,8,0.4
334,43,1.0
78,86,0.8974358974358975
2588,122,1.0
3298,89,0.23076923076923078
248,20,0.6666666666666666
3277,31,0.8333333333333334
2081,8,0.2
2345,93,0.0
634,61,0.625
2009,106,0.5
886,114,0.8
2693,81,0.0
3259,57,1.0
873,9,0.15625
91,44,0.75
3283,118,0.5357142857142857
287,118,0.46511627906976744
754,47,0.75
2009,8,0.5
43,63,0.7647058823529411
3259,87,1.0
2358,100,1.0
2891,50,0.0
3302,95,0.6842105263157895
3258,25,1.0
3284,71,0.5714285714285714
2932,100,1.0
45,86,0.6
1329,47,1.0
2947,23,0.3333333333333333
1213,62,0.8
800,47,0.42857142857142855
2940,32,1.0
284,118,0.625
846,117,0.0
3258,55,1.0
2576,122,0.8333333333333334
171,8,0.0
510,2,0.0
1442,81,0.5714285714285714
2684,84,1.0
71,31,0.8461538461538461
179,61,1.0
3311,86,0.7096774193548387
445,120,0.6666666666666666
1102,2,1.0
2013,51,1.0
280,78,0.0
2923,32,1.0
3262,26,1.0
3297,56,0.7692307692307693
3034,122,0.8
2905,74,1.0
251,19,0.6666666666666666
328,120,0.3333333333333333
151,30,0.7777777777777778
61,57,1.0
1162,120,0.0
385,66,1.0
2299,47,0.0
3011,2,1.0
271,114,0.0
729,112,1.0
1489,8,0.0
1996,51,1.0
476,32,0.7142857142857143
3039,122,0.1111111111111111
178,29,1.0
145,44,0.75
2432,108,1.0
864,47,0.8
1515,32,0.5
267,61,1.0
392,69,1.0
2877,30,1.0
158,21,1.0
175,51,1.0
2004,117,1.0
2035,105,0.46153846153846156
2066,60,0.6
172,43,0.8
2088,91,1.0
1064,25,0.0
368,78,0.75
1522,23,1.0
163,122,0.9
2446,31,0.8
180,108,0.8
1308,42,0.8
149,57,1.0
166,87,1.0
178,97,0.6857142857142857
2679,122,1.0
506,81,0.3333333333333333
3316,120,0.5652173913043478
3120,61,0.75
2911,35,0.9
266,29,1.0
142,96,0.5
205,47,0.6666666666666666
1064,55,0.0
49,11,1.0
43,25,1.0
2431,105,1.0
31,53,1.0
149,87,1.0
166,117,1.0
197,105,0.46153846153846156
257,65,1.0
2301,58,0.0
355,85,0.15384615384615385
1577,86,0.8888888888888888
1121,61,0.7
3326,66,0.75
151,3,0.8
2078,95,1.0
152,95,1.0
1459,81,0.6666666666666666
2000,106,0.8
233,74,0.75
2752,95,0.0
7,91,0.7777777777777778
2957,84,0.6666666666666666
3322,13,1.0
921,26,1.0
145,6,0.75
1261,95,0.0
1067,6,1.0
257,95,1.0
3304,119,0.6774193548387096
1027,47,0.5
137,11,1.0
1476,64,0.75
2338,86,0.3333333333333333
1484,117,1.0
3300,79,0.9090909090909091
3280,64,0.4375
330,115,0.6666666666666666
2083,8,0.5
434,18,0.42857142857142855
1165,32,1.0
3289,58,0.75
31,113,1.0
132,117,1.0
246,81,1.0
3323,74,0.9
939,117,0.9
1492,8,0.0
250,23,1.0
758,8,0.6666666666666666
375,31,1.0
1997,18,0.8571428571428571
245,19,1.0
552,91,0.75
2565,35,0.42857142857142855
353,120,0.48
1742,40,1.0
1842,86,0.8
2066,8,0.5
136,113,1.0
561,85,0.0
2033,64,0.75
246,111,1.0
135,84,0.782608695652174
132,19,1.0
2395,31,0.4
443,80,0.0
2009,63,0.6666666666666666
39,91,0.8333333333333334
1725,40,1.0
27,70,0.8372093023255814
2324,47,0.4166666666666667
2611,48,1.0
254,92,0.4
3019,115,0.42857142857142855
3320,35,0.5384615384615384
162,38,0.8
3262,105,0.85
334,70,0.75
915,31,1.0
328,84,0.5625
2155,100,0.5
450,101,1.0
3301,38,0.8
1248,34,1.0
2385,95,1.0
1107,2,0.7142857142857143
478,34,0.8571428571428571
719,35,0.42857142857142855
2611,108,1.0
753,43,0.6
2053,51,1.0
334,56,0.4
429,31,1.0
446,61,1.0
547,24,0.5
2178,105,0.1111111111111111
854,3,0.0
2361,105,0.0
1494,118,0.7333333333333333
227,9,0.8333333333333334
107,116,0.4
882,77,0.0
2038,112,0.6923076923076923
3286,112,1.0
190,113,1.0
2934,30,1.0
1219,62,1.0
3266,63,0.75
317,13,1.0
2506,39,1.0
446,91,1.0
1486,84,1.0
3265,1,0.625
61,24,0.0
2473,55,0.75
3329,40,0.8888888888888888
447,65,0.8333333333333334
230,60,0.8
782,118,0.5833333333333334
2590,27,0.0
35,74,0.6
168,61,0.5333333333333333
3262,23,0.75
833,7,0.6
170,94,0.0
429,91,1.0
785,115,1.0
420,121,0.6538461538461539
3023,105,0.0
1117,2,1.0
564,26,0.8
1101,47,0.375
2806,43,0.9
720,122,0.9090909090909091
3278,8,1.0
2015,11,1.0
3277,97,0.3333333333333333
284,88,0.75
250,105,0.6666666666666666
1334,50,1.0
699,122,0.6666666666666666
250,120,0.68
2087,26,0.75
3244,112,1.0
165,9,1.0
2209,2,0.0
1622,96,0.0
928,9,0.42857142857142855
1835,64,0.6
3266,66,1.0
3320,40,0.9090909090909091
299,11,1.0
3261,119,0.5384615384615384
3292,91,0.6666666666666666
2552,120,0.0
3269,74,1.0
365,30,0.6
95,86,0.8
954,71,0.0
1529,40,1.0
2912,122,1.0
165,39,1.0
35,120,0.0
3260,110,1.0
3325,122,0.875
181,7,1.0
278,34,0.9375
287,91,0.5714285714285714
2354,8,0.3333333333333333
148,22,0.25
2568,105,1.0
1177,105,0.5
965,51,1.0
3118,85,0.0
2573,29,1.0
140,120,0.75
165,69,1.0
262,96,0.0
14,50,0.5
217,47,0.5789473684210527
132,84,0.875
34,87,0.0
164,7,1.0
261,34,0.875
166,56,0.8
2551,105,1.0
739,69,1.0
706,84,0.5
1726,40,0.75
3307,69,0.8235294117647058
261,63,0.7777777777777778
5,86,0.875
155,42,1.0
216,61,0.6666666666666666
0,25,0.42857142857142855
487,63,1.0
176,85,0.3333333333333333
2225,34,0.6363636363636364
3299,30,0.9090909090909091
1507,31,0.5
3263,105,0.7272727272727273
38,100,1.0
3324,119,0.75
152,65,1.0
281,32,0.3333333333333333
3320,69,0.6
287,69,0.5769230769230769
199,61,0.6666666666666666
731,69,1.0
475,47,0.9333333333333333
46,32,1.0
58,81,0.3333333333333333
3239,100,1.0
1490,72,1.0
1532,26,0.5833333333333334
244,64,0.75
486,31,1.0
179,2,0.8181818181818182
718,29,1.0
599,84,0.3333333333333333
327,20,0.6
135,65,1.0
192,47,0.78
384,9,0.6086956521739131
139,7,1.0
264,15,1.0
2397,34,0.0
1562,30,0.6666666666666666
2003,91,0.6666666666666666
3319,34,1.0
227,64,0.875
2077,9,1.0
135,95,1.0
1,106,0.0
262,17,0.5714285714285714
1834,64,0.4
3308,113,0.75
1490,91,0.625
1904,34,0.5483870967741935
340,117,1.0
2035,60,0.0
2304,113,1.0
34,120,1.0
3323,6,1.0
185,85,0.2
1004,61,0.0
179,113,0.6666666666666666
2060,9,1.0
3290,21,0.75
248,107,1.0
1676,58,0.0
3293,29,0.5
449,53,1.0
2651,39,1.0
1487,69,0.4
69,11,0.6666666666666666
56,51,0.6666666666666666
429,105,0.6666666666666666
3298,87,0.75
3306,6,1.0
1490,34,1.0
4,32,1.0
79,69,0.6
2043,9,1.0
2044,84,0.875
247,74,1.0
554,53,1.0
2135,32,0.0
244,66,0.8
2857,43,1.0
2875,43,0.7692307692307693
165,121,0.6666666666666666
2032,112,0.5
919,71,1.0
978,97,0.0
2148,9,1.0
3298,117,0.6875
865,63,0.6666666666666666
2380,100,0.75
3289,6,1.0
363,47,0.9259259259259259
436,49,1.0
295,86,0.0
3294,64,1.0
2949,84,1.0
3288,26,0.7857142857142857
902,71,1.0
1344,86,0.4666666666666667
157,44,0.7333333333333333
654,118,0.40625
1925,34,1.0
3281,117,0.5
2363,100,0.5
1473,64,1.0
295,116,0.0
79,85,0.0
2232,26,0.125
2686,47,0.0
3277,64,1.0
67,23,0.6
440,21,1.0
294,54,0.0
416,30,0.0
1808,105,0.75
59,77,0.0
284,74,0.7647058823529411
427,115,1.0
2928,43,1.0
3252,11,0.75
213,120,0.8333333333333334
2177,2,0.7058823529411765
2244,34,0.0
95,70,1.0
2038,100,1.0
2686,77,0.0
2945,74,1.0
1297,9,0.75
440,51,1.0
2354,32,0.5
2916,31,0.0
2365,117,1.0
2267,47,0.29411764705882354
1561,64,1.0
3326,47,0.7
75,62,1.0
919,32,0.8
2352,100,0.3333333333333333
2035,122,0.8
163,35,0.35
1179,5,0.0
3284,98,1.0
2010,57,1.0
1457,81,0.8
2385,26,0.8
889,85,0.7777777777777778
3259,32,1.0
3276,62,1.0
1652,1,0.0
2001,93,1.0
285,22,0.0
2483,105,0.5714285714285714
1560,8,1.0
864,61,1.0
3259,62,1.0
249,106,0.5128205128205128
610,23,0.8275862068965517
75,122,1.0
2012,32,1.0
2273,34,0.42857142857142855
2000,60,1.0
1669,78,1.0
3122,95,0.75
907,50,0.21052631578947367
176,11,0.75
475,31,0.6666666666666666
284,6,1.0
257,87,0.45454545454545453
3260,79,0.8
2044,79,0.6666666666666666
3199,99,0.5483870967741935
1623,31,0.4444444444444444
163,81,0.625
3006,105,0.2857142857142857
3262,87,0.6363636363636364
1258,71,0.5
243,120,0.6875
162,60,1.0
1397,77,0.0
1202,53,1.0
1515,111,0.0
2437,111,1.0
844,85,0.4666666666666667
2000,120,1.0
2230,74,1.0
2295,86,0.0
2413,120,0.0
1064,11,1.0
841,7,1.0
149,2,1.0
473,11,1.0
284,66,1.0
2081,117,1.0
2420,111,1.0
3037,122,0.2
1196,120,0.5714285714285714
142,41,0.5
266,108,1.0
288,79,0.3333333333333333
3213,5,0.0
146,24,1.0
271,32,1.0
2072,112,0.5
2639,34,0.0
141,113,0.75
1329,86,0.8222222222222222
3317,17,0.75
3317,58,1.0
149,32,1.0
166,62,1.0
280,26,1.0
1602,49,0.0
509,9,0.8571428571428571
150,107,0.75
2084,26,1.0
2419,79,1.0
929,7,1.0
561,14,0.6
3297,9,0.5
157,98,1.0
2932,64,0.6
448,122,0.0
1500,0,1.0
3300,17,0.75
3317,88,1.0
149,62,1.0
257,40,1.0
247,27,0.4
1594,43,0.125
260,71,0.5714285714285714
1762,78,0.6190476190476191
140,98,1.0
254,62,1.0
2994,43,1.0
3095,47,1.0
3318,95,0.9
2723,68,0.0
2014,84,0.8181818181818182
3289,3,0.5
469,47,0.8333333333333334
3300,88,1.0
1585,79,0.25
2072,84,0.8
612,2,0.8
812,95,1.0
3321,60,1.0
426,9,0.6
133,50,1.0
1832,63,0.75
3313,40,0.8333333333333334
2175,34,1.0
245,98,1.0
212,113,0.1875
2956,30,0.75
2055,84,1.0
136,58,1.0
2386,26,0.625
1681,105,0.6
816,91,1.0
309,19,0.4444444444444444
1359,97,0.0
2188,34,0.1
234,43,0.75
2324,77,0.14285714285714285
228,98,1.0
1786,105,0.6
3281,62,0.7142857142857143
3280,69,0.5
1868,86,0.6428571428571429
2048,105,0.5454545454545454
155,26,0.8571428571428571
1254,47,0.48717948717948717
3277,26,0.8461538461538461
137,122,0.9230769230769231
322,13,0.5
225,120,1.0
1491,7,0.8333333333333334
3300,20,1.0
1017,26,0.75
266,35,0.5294117647058824
1769,105,0.6
2365,114,0.0
3326,118,0.5769230769230769
414,97,0.6
1571,30,1.0
108,44,1.0
2050,34,0.5714285714285714
2261,34,0.4
1534,47,0.42857142857142855
3307,85,0.6363636363636364
2944,74,0.4
3191,9,1.0
3300,50,1.0
82,50,1.0
341,6,1.0
2142,11,0.0
1555,105,0.0
1304,27,0.0
2085,100,0.46153846153846156
74,27,0.0
2760,95,0.14285714285714285
447,114,0.7083333333333334
3277,63,0.8
2594,53,1.0
3263,42,1.0
183,97,0.5
3266,8,0.5
288,43,0.75
547,40,1.0
3287,21,1.0
2473,41,1.0
3271,108,1.0
1112,47,1.0
72,42,0.7777777777777778
2011,118,1.0
393,43,0.0
744,51,1.0
243,71,0.6666666666666666
445,95,0.8571428571428571
449,78,0.7333333333333333
2016,42,1.0
2323,114,0.0
2780,8,0.0
3270,21,1.0
2225,117,0.0
636,86,0.5
2132,32,1.0
887,63,0.8333333333333334
3178,11,1.0
1923,121,0.3333333333333333
1614,47,0.8888888888888888
1068,48,0.5
437,102,1.0
1672,26,1.0
1525,77,0.75
1999,42,1.0
3006,50,0.5
61,70,1.0
918,81,0.6153846153846154
996,122,0.8
294,32,1.0
99,44,0.9230769230769231
979,11,0.5714285714285714
1593,86,0.6153846153846154
29,85,0.46153846153846156
1059,114,0.0
2876,74,0.0
146,21,0.75
3305,106,0.8823529411764706
970,25,1.0
3249,11,1.0
3262,79,0.5526315789473685
299,2,0.8333333333333334
2347,106,0.8333333333333334
164,56,1.0
3306,121,0.7333333333333333
22,31,0.0
2649,30,0.0
500,66,1.0
1731,13,0.0
3322,89,0.0
180,74,0.4339622641509434
3007,115,1.0
153,42,1.0
3325,97,0.875
1835,25,0.75
147,56,1.0
261,20,1.0
255,121,0.75
2370,9,0.6666666666666666
433,11,0.7
1319,91,0.35714285714285715
727,42,1.0
809,84,0.0
731,112,1.0
258,42,1.0
2018,114,0.6428571428571429
262,112,1.0
3304,27,0.0
3321,57,0.75
2439,32,1.0
1551,120,0.2
166,31,0.8
2633,122,0.5
249,37,0.0
139,50,1.0
22,91,0.0
264,58,1.0
398,23,0.8571428571428571
3320,11,1.0
140,38,1.0
241,1,0.5
144,108,1.0
2946,32,0.6
877,63,0.6521739130434783
1413,18,0.14285714285714285
2917,74,0.7
585,47,0.625
3286,8,0.6
132,2,1.0
1252,120,0.0
589,30,1.0
244,50,1.0
110,61,0.0
600,74,1.0
3295,92,0.75
249,108,1.0
799,88,0.0
2064,18,1.0
1546,8,0.6666666666666666
940,26,1.0
1015,63,0.6
2721,122,0.0
246,117,0.6923076923076923
471,26,1.0
1551,66,0.6666666666666666
3307,7,1.0
599,59,0.3333333333333333
2574,29,0.6666666666666666
3311,77,1.0
193,47,0.5375
1,51,0.0
2960,70,0.5
77,84,0.9285714285714286
350,57,0.4
5,34,1.0
2954,84,0.5
2365,79,0.45454545454545453
2959,8,0.0
3298,2,0.75
3308,99,1.0
1558,64,0.42857142857142855
1064,19,0.3333333333333333
180,32,0.7
265,64,0.7037037037037037
1478,64,0.5
3311,107,1.0
2044,40,1.0
639,61,0.6
329,31,0.0
2724,73,1.0
720,77,0.8571428571428571
845,69,0.6666666666666666
231,35,0.5
2942,8,0.0
420,44,0.6538461538461539
235,18,1.0
1525,88,0.2
1583,64,0.5
1692,105,0.75
434,31,0.5
562,34,1.0
465,100,1.0
264,79,0.7058823529411765
546,79,0.0
3290,37,1.0
1360,101,1.0
361,6,0.5714285714285714
2040,93,0.5
3311,9,1.0
2939,30,0.0
55,97,0.4444444444444444
3295,95,1.0
456,2,1.0
562,64,1.0
3308,30,0.8
451,47,0.4
3297,87,0.1111111111111111
1962,34,0.8571428571428571
3294,9,1.0
3261,24,0.5
2048,42,1.0
2015,57,0.75
138,26,0.8571428571428571
2133,91,0.0
56,113,0.3125
294,103,0.0
553,100,1.0
3262,119,0.8421052631578947
2051,120,0.3333333333333333
73,15,0.0
249,101,0.8888888888888888
400,31,0.0
1574,13,1.0
3277,9,1.0
1069,9,0.7
3299,107,0.8333333333333334
2011,17,0.5
466,93,0.88
182,85,0.0
327,118,1.0
300,119,0.0
683,8,1.0
2440,31,0.7142857142857143
2014,66,1.0
2938,118,0.4
2375,31,0.3333333333333333
2929,51,1.0
411,105,0.5
2476,111,0.5
186,56,0.5454545454545454
666,8,1.0
265,71,0.6
160,34,0.9090909090909091
245,91,0.8888888888888888
412,69,0.5
3324,89,0.6666666666666666
1357,84,0.8
965,97,0.0
857,120,0.0
295,34,1.0
3305,26,0.8571428571428571
3306,118,0.7
180,7,1.0
31,110,0.6666666666666666
164,53,0.75
2353,120,1.0
156,17,0.0
3063,15,0.3
185,113,0.23529411764705882
759,66,1.0
50,118,0.5
35,5,0.5
1296,86,0.5
1414,120,0.0
1528,84,0.5
2301,77,0.09090909090909091
751,30,1.0
3298,79,0.6842105263157895
1625,95,0.6666666666666666
227,34,0.9166666666666666
69,62,0.7272727272727273
2115,32,1.0
63,95,1.0
286,100,1.0
2065,17,0.0
449,97,0.7
2086,117,0.0
216,57,0.07692307692307693
868,2,1.0
135,24,0.6666666666666666
1074,70,0.8125
1262,86,0.7142857142857143
2782,105,1.0
285,38,1.0
1754,113,1.0
1069,41,0.0
2191,117,0.5
3146,61,1.0
101,95,0.6
863,108,1.0
151,66,1.0
2000,35,1.0
2082,77,0.0
636,34,1.0
78,122,0.8571428571428571
160,60,1.0
268,38,1.0
369,1,0.0
