ques,skill
3164,69
3298,69
6176,122
12181,60
14316,69
7690,43
6052,86
10367,106
3199,63
12676,2
13856,84
2455,23
5191,23
7827,48
10977,35
8143,25
9819,8
9323,70
10316,60
6255,122
5314,93
3872,11
6986,112
792,9
3992,113
12889,2
2770,34
4867,47
13026,7
11496,78
14027,87
14228,77
13986,60
12368,7
11327,40
5265,93
5521,19
13405,40
6082,86
6701,64
10397,106
12972,121
3464,78
7201,121
9006,26
9353,70
3978,70
487,19
10965,38
6419,122
2580,31
2685,84
3122,85
5899,86
10188,117
10348,106
4462,119
4503,120
12079,25
8985,88
10246,58
15191,16
10058,7
12298,69
9667,122
6109,81
13041,113
12100,84
5295,93
10484,115
13817,105
2738,95
2939,85
8885,86
13830,44
5850,86
5729,25
6749,118
9036,26
7539,8
82,91
2869,26
238,79
13893,100
6881,8
14751,94
8562,106
15301,9
2610,31
13675,106
6567,77
4984,56
4533,120
4607,69
3531,81
7182,121
10088,7
6497,18
8395,114
3866,71
6461,95
9334,70
690,95
1032,61
10093,122
6359,84
13205,113
15695,84
192,84
13907,119
7828,3
2666,47
5880,86
9049,86
14894,35
4357,79
14099,60
7261,121
10463,69
11261,49
8078,114
6911,8
15548,7
4877,51
5815,105
782,34
1957,1
9,84
10061,25
4040,79
5160,110
6965,15
4174,79
8362,58
10979,107
12696,91
13508,6
2341,112
7212,121
7346,121
7957,9
14190,40
720,95
1895,62
9443,97
117,31
6867,86
10678,115
15361,36
4569,56
4514,120
1930,19
7103,70
2645,1
4725,74
537,95
1208,34
7080,86
8360,106
14843,46
14581,46
1326,26
8158,120
11009,70
13846,122
2371,112
4539,69
8350,61
7550,8
8014,112
3859,81
12266,106
750,95
8193,114
13281,84
10708,115
3306,97
6553,47
11761,119
10928,118
8352,107
6291,47
10042,25
1525,91
6929,38
13954,69
2557,9
4155,79
5757,113
12677,91
8093,112
13401,122
2804,115
5569,62
13015,86
3692,25
4234,79
10832,6
12788,43
7144,84
15047,118
6519,32
12966,86
12644,35
8979,97
14824,46
6959,38
11744,7
15421,36
14144,58
300,101
374,50
2105,6
5159,19
11191,60
8593,61
13827,122
7230,43
13725,74
6598,32
14817,43
6878,86
9629,98
12843,100
6272,47
14720,110
2901,61
7686,30
13396,20
12933,30
6524,2
13360,97
7091,86
6769,35
12459,110
4735,78
6989,38
6471,112
7123,38
10120,42
2415,23
2079,74
2676,64
6649,118
7301,44
4904,35
15485,34
3713,97
10633,38
11591,7
3088,8
12611,100
14885,35
3294,113
10971,70
2394,85
7380,44
13923,72
14520,62
2030,74
2586,26
7759,77
5684,119
9233,111
15152,9
6514,51
14002,72
13498,44
7331,44
13236,44
2083,85
2799,26
2537,26
8442,26
4254,47
5811,79
11059,38
11301,66
3514,8
3073,6
883,61
10401,38
12017,7
12440,110
14430,108
43,84
13532,42
13315,44
6630,118
6845,43
7282,44
13273,47
6528,70
246,120
14613,81
15008,122
15182,9
14719,19
2532,32
5008,105
9483,114
5369,84
10281,94
11811,23
281,77
5126,97
12044,2
2567,26
4702,35
6185,118
8076,26
12968,121
6317,8
4443,40
10785,41
15133,9
4563,105
4778,30
5375,20
3878,2
172,26
4924,84
5783,74
8190,47
5774,25
9948,69
7276,121
7405,6
10669,95
149,79
6558,70
15718,110
11489,93
10644,38
10778,38
602,61
11359,20
6708,14
13296,44
4578,120
8485,86
8967,89
13034,44
7805,98
9899,69
7965,50
6905,70
7648,114
12615,60
4728,64
12386,8
15163,9
2513,32
4989,105
11632,34
11792,23
11255,84
9598,77
13335,120
5484,47
7342,44
4584,56
8973,25
7306,121
74,26
8918,89
179,79
1354,9
9394,18
9554,7
4628,62
5822,79
8695,17
11037,90
11070,38
12190,69
14679,81
8282,107
4264,51
10711,105
6738,14
10494,107
8997,89
14943,90
10829,97
13465,122
9929,69
13284,47
12370,121
1305,9
9345,18
12518,19
4684,115
6370,32
14978,84
10267,64
11662,34
13582,118
285,101
7465,6
3841,69
8948,89
14297,100
1652,9
6490,70
3818,85
7629,114
12717,84
14575,81
2073,2
13809,53
3394,23
10741,105
6071,86
9579,77
4431,56
9959,69
3792,69
11577,117
8059,112
6400,32
12305,32
12668,84
9815,24
12869,74
6224,35
6339,22
8263,107
15519,34
4847,119
6719,14
14723,100
14924,90
4382,19
9910,69
2367,112
2849,115
4280,8
1682,9
1286,9
11943,30
12499,19
1420,9
2989,95
8734,106
8632,95
3954,23
8214,107
11643,34
3021,47
14045,121
2140,69
11285,60
2446,112
13277,20
14278,100
2258,61
3739,34
6430,32
8947,106
12321,97
7610,77
12698,84
8845,95
15549,34
7004,38
14954,90
15088,90
559,30
941,95
11992,43
8764,106
1510,23
3690,34
7427,77
7542,64
15500,34
9163,111
3051,47
5439,7
7913,7
4685,70
4289,70
2288,61
139,117
12367,105
6300,43
12728,84
4662,86
1809,26
7640,77
8715,106
9775,86
7378,77
6156,35
3002,47
2658,8
7933,70
8530,60
11004,60
4039,43
971,95
508,105
11895,2
4479,86
14718,119
8532,106
15530,34
1760,26
4492,25
9368,112
10796,30
3958,91
5615,61
10345,94
5050,23
7163,44
12438,106
4532,97
2235,26
9067,120
8745,106
7408,77
5825,56
12253,97
10811,15
1315,26
3032,47
12077,100
4245,40
217,50
10296,94
7242,44
1001,95
11617,115
15,64
15342,104
4643,86
10111,48
1790,26
8729,17
4062,40
14155,19
7914,70
8511,60
1610,95
5476,23
5080,23
7193,44
10132,107
952,95
5214,23
12468,106
7908,26
10525,38
1345,26
11383,69
3981,51
13518,78
390,62
9349,112
14919,122
8449,84
11804,62
13435,43
2497,9
5018,84
7387,31
14032,70
2414,11
5031,23
12419,106
4513,97
11693,2
13479,86
5545,15
14516,119
1558,26
13690,40
3657,112
1678,91
2435,70
13648,43
9520,115
10117,105
7223,44
982,95
8458,25
12109,65
1257,34
11295,77
14344,12
13086,47
1771,26
3168,69
1757,91
13641,40
2909,74
12680,2
3203,63
4920,84
168,26
5061,23
5195,23
12072,119
14543,77
15066,118
12903,47
15214,16
10506,38
1708,91
5318,93
4504,105
10409,105
8430,84
651,116
11382,86
4536,57
14159,87
5408,23
13118,120
13782,100
15427,16
4970,26
3941,113
3712,61
11852,8
5952,86
3409,23
7146,66
6086,86
3770,2
7204,44
4573,97
8802,77
3673,69
11787,27
1639,112
6551,122
1350,9
4490,62
9390,18
11033,90
1088,9
7442,101
114,32
3906,11
12951,64
13622,40
6165,86
14526,99
5903,86
7675,43
4447,106
4566,57
6701,66
2532,100
12881,5
14805,90
4323,70
15195,16
12664,7
6764,122
10556,101
3503,8
6777,61
2622,30
5982,86
7057,115
6116,86
8934,88
14421,100
7497,121
4517,57
15018,90
11817,27
86,91
13011,7
1118,9
3936,11
1539,2
6269,35
3256,23
14395,84
5933,86
3390,23
5537,86
6067,86
9725,65
10382,106
12691,2
13481,121
15225,16
10822,112
12828,7
9338,70
10780,115
11551,29
12134,84
5329,93
95,32
8147,95
12932,64
13471,113
1490,2
3455,88
6146,86
11732,91
5884,86
7018,15
7527,121
8179,47
5667,88
1916,110
13608,118
4285,57
14786,90
6599,31
8082,114
12609,84
8462,106
9114,32
13687,118
10065,25
5963,86
4903,106
10266,15
6097,86
13425,118
6969,15
12987,121
4759,61
590,95
8675,106
8413,106
14318,106
6453,98
1379,26
7862,3
13894,44
12141,100
10685,120
4518,120
14133,60
15468,16
10440,60
12138,31
25,30
1978,62
6367,31
2418,105
6210,84
8364,106
14369,44
10838,69
4993,120
3047,47
12092,100
7508,121
5447,61
13017,121
13413,121
7246,121
11453,113
13325,8
6561,18
1016,95
620,95
2829,53
11310,64
12270,106
518,84
9095,32
6464,85
757,100
1409,26
5743,59
10046,25
10932,118
6582,77
4548,120
7325,121
2561,9
2024,70
11270,113
13920,73
5021,74
833,95
6397,31
1108,34
8656,106
1242,34
14561,106
10884,77
13917,4
7843,3
3077,47
8426,58
10969,121
12760,91
2741,61
5652,62
6987,18
15398,90
3618,105
187,105
1959,62
15674,97
3602,97
9125,32
522,95
3736,97
5508,54
12057,119
1439,26
14828,46
781,26
6430,100
12913,40
1994,19
5731,62
8100,9
13790,84
13950,73
14032,112
12513,106
8526,117
3815,97
735,95
3426,56
4646,25
11874,119
4821,26
3291,97
8322,58
11307,8
1945,19
2905,61
5682,62
9419,105
11210,75
12330,106
12822,43
814,95
1848,86
511,57
8477,117
11691,119
14858,46
12260,47
8407,58
6910,40
532,116
8627,61
1896,19
11161,75
490,119
10402,23
7174,86
3340,110
1540,91
1975,19
1834,43
423,65
11355,62
8917,15
2590,26
4,118
441,119
3347,5
9742,98
10601,88
1096,50
1619,91
8773,7
1491,91
7537,30
7556,43
13046,30
3629,105
13326,84
7600,86
4009,97
11015,78
15714,44
14814,16
14418,16
11887,7
6383,122
6980,112
15726,98
3518,8
10309,101
887,61
6974,38
11267,70
1845,30
2965,61
10312,106
13044,105
15279,52
2662,23
12755,2
5614,25
471,119
512,120
3322,69
4323,112
4337,47
9309,108
6200,122
12000,69
12523,110
13005,113
13778,100
2319,34
767,117
7109,118
6887,5
12833,43
15395,119
9402,6
4677,88
2571,26
13218,113
3474,59
917,61
2574,31
3116,85
11412,20
2257,95
10416,55
10316,117
14270,99
15443,52
8817,26
14207,75
4367,47
9661,122
12030,69
4848,91
734,61
9517,114
8617,86
4503,56
15642,117
2247,23
4582,120
2863,26
10989,38
947,61
551,61
14818,84
685,61
11442,20
11783,84
2300,34
7176,121
7346,44
9982,69
13337,47
3860,71
14677,81
10081,48
15246,9
4695,118
9043,86
14492,35
4533,56
4612,120
7518,6
9397,89
5625,25
8175,47
10933,35
13294,121
10757,38
12273,69
6576,18
11851,80
1951,1
12374,121
14628,81
15188,16
13948,93
9760,114
8136,55
10271,64
4204,2
13626,42
5403,97
114,100
370,26
4563,120
7340,121
14145,112
3501,30
10672,115
12967,113
14598,94
15410,9
8316,107
2268,95
10487,69
11777,23
8549,86
8057,112
10225,69
7157,121
11983,91
9963,69
7291,121
7902,9
9672,122
13962,112
1339,9
14658,81
6812,86
11105,118
4852,115
2758,107
2577,32
2756,34
9024,86
3253,86
4514,56
6723,14
12136,77
4070,79
4593,120
8982,89
2177,61
1814,9
2237,112
8008,112
2471,50
10919,113
3952,23
1932,1
8346,107
4743,64
11647,34
4149,79
9135,38
9269,38
9993,69
2450,112
6999,70
1765,9
6842,86
3647,97
4882,115
14068,107
15553,34
8297,107
15336,36
14873,46
2686,59
4981,57
4100,79
6832,78
2207,61
9810,69
2749,115
11004,49
11964,91
2883,115
14958,90
12399,19
1320,9
6733,35
7693,77
6793,86
13978,69
502,50
8105,58
15037,90
9299,38
2480,112
4211,31
4326,18
7989,112
1399,9
2218,112
3512,30
1533,9
9978,69
14271,62
5449,54
12751,97
15583,34
9160,108
9435,47
12575,100
9581,101
319,50
9534,26
12652,91
14988,90
10277,70
11270,60
11994,91
12550,43
120,106
7059,97
6823,86
15534,34
2320,15
6239,35
14142,69
12526,100
15699,101
4659,19
13341,20
12878,30
6334,43
3803,34
6857,84
7110,35
1843,26
9787,98
5599,119
13917,72
10546,86
6547,43
14224,0
5688,53
15611,109
12202,97
12832,35
14444,3
15564,34
1794,26
7625,77
5027,78
4194,40
11670,7
536,61
7019,38
13984,18
11427,20
14011,121
6265,64
11774,64
12297,105
10136,107
203,117
12035,105
12968,44
10571,35
5670,120
7442,77
14280,16
12769,100
615,61
9178,111
6602,100
9615,112
14398,8
14499,60
2546,11
7276,44
8236,86
10330,94
6758,118
13322,20
12086,43
11568,117
1824,26
7655,77
9171,108
15002,122
9592,101
566,61
7049,38
12720,100
11457,20
4096,40
7470,31
7489,44
10166,107
7227,44
6179,118
986,95
7769,98
5835,79
7727,101
14692,81
10820,79
15127,9
2793,9
14006,19
9818,40
7306,44
520,66
13849,35
13431,47
5065,23
5406,87
9523,122
14643,81
596,61
5367,95
10413,105
3823,2
8613,86
7257,44
311,77
7799,98
6503,70
15622,109
4383,110
9603,7
7495,101
5561,82
4983,105
11681,7
12118,8
14298,19
14578,73
4163,43
3103,63
4578,56
5095,23
202,26
3342,79
5711,26
7208,44
9844,69
10582,35
12502,119
3997,47
12937,47
6588,70
1877,50
7708,101
9492,112
14673,81
2835,19
3955,50
4672,105
9543,77
11475,23
7287,44
4570,57
2113,34
14212,100
3890,69
9339,18
4165,8
14867,68
12377,60
1171,9
197,32
13705,40
14187,43
5986,86
3804,2
10177,107
5380,47
5507,88
8936,15
9874,69
14425,100
10553,98
15022,90
8853,17
6618,70
1384,9
7738,101
11907,30
12463,19
14703,81
14300,105
8596,95
6065,86
4568,105
13381,64
10514,106
14399,84
12988,106
4600,57
6768,14
15290,26
4338,57
9369,18
11845,91
1463,9
13180,47
11146,90
2904,95
3642,61
2656,30
6333,22
2802,84
13459,105
4519,105
10424,105
5672,47
10961,44
5014,47
4551,57
4670,8
4656,110
11717,27
14133,49
14174,87
4012,8
11937,30
1414,9
6252,70
14790,90
12613,84
4292,62
3714,85
12814,74
8163,105
13557,118
2619,84
5967,86
6664,14
12932,66
9019,26
2596,100
13974,61
2252,61
13633,113
12862,7
6043,81
8679,106
3605,34
215,35
4871,119
6046,86
2966,47
6254,35
7476,77
13728,121
14466,87
11130,122
15082,90
4581,57
4218,5
1950,110
6854,30
12781,18
9350,18
1444,9
8758,106
11523,53
12679,7
1182,9
7536,64
12844,74
12978,74
3045,47
6259,86
14373,44
8573,97
4956,119
10842,69
14436,100
15033,90
10289,122
14771,90
886,95
11321,40
11180,64
242,30
624,95
8709,106
11502,115
13709,0
2702,95
7506,77
13538,118
2996,47
8524,60
4377,119
14556,101
1738,82
5530,61
2577,100
13234,121
2348,11
2434,51
15708,84
837,95
11627,2
1112,34
2915,95
5124,53
1855,78
6640,84
8660,106
3209,47
2424,6
6899,15
10872,69
8475,60
5481,61
13447,121
916,95
1191,34
1265,20
5962,105
8739,106
6323,84
12825,74
1705,26
14456,55
3026,47
791,100
10543,15
8834,114
5735,62
12975,18
4472,19
5432,61
867,95
5129,23
6194,118
1142,34
605,95
8530,117
8690,106
12732,31
4650,25
11615,5
13635,64
7487,77
10178,38
15352,48
5016,119
15412,99
4190,40
84,100
4014,43
3914,105
8389,114
9423,105
2893,53
6589,95
818,95
11112,64
515,57
13512,78
15229,99
9343,112
1459,91
15363,99
12309,49
10853,69
2491,9
10113,30
5462,61
2408,11
12413,106
14507,114
6224,118
12971,34
12170,119
8111,25
8720,106
10585,25
2049,78
6223,122
6438,47
7517,77
3007,47
11006,18
5235,18
10670,69
11737,8
2442,9
5642,113
5716,62
427,65
513,105
6619,95
5110,23
6753,95
8921,15
11987,119
8511,117
8,118
4497,25
6436,122
10006,25
10503,77
1489,91
13919,65
3197,63
5189,23
14074,87
8141,25
7604,86
790,9
12928,40
9337,51
13805,84
14502,12
11348,24
5140,23
11494,78
14025,87
1153,34
14226,77
3326,69
10492,39
6204,122
7861,92
5263,93
3048,61
3645,51
13127,105
9434,105
12345,106
11968,119
9351,70
4681,88
12713,7
1049,61
3886,113
14295,69
1604,91
13973,18
10346,106
4432,57
5170,23
10404,47
15189,16
3659,70
8122,25
11785,119
12296,69
13812,100
436,19
1000,61
5293,93
6234,122
14325,106
5848,86
12895,105
292,11
4511,57
8162,97
13310,118
15264,52
2251,23
9034,26
14865,77
13495,100
15672,106
11549,27
12614,122
12743,7
951,61
1111,50
2553,95
6061,86
10376,106
13108,105
15343,52
7571,43
7180,121
10086,7
4401,47
6495,18
10191,60
9332,70
6660,122
1030,61
6357,84
6995,112
245,20
801,9
7551,64
6874,51
12807,113
14362,72
10630,107
4422,106
10327,106
7259,121
2763,26
4279,57
9807,70
12976,70
3277,18
13793,100
14512,16
12979,112
6752,61
6174,84
981,61
5274,93
6308,84
11220,94
3152,23
8864,86
13413,44
4392,119
3110,26
7210,121
2848,26
10336,47
9362,70
10974,38
1893,62
3154,32
7099,61
8541,106
6381,10
9473,86
2809,34
10660,107
10357,106
12666,2
4512,120
9297,89
13760,44
14746,75
7161,121
1972,62
5805,79
9313,70
14662,81
669,95
1011,61
6338,84
8492,106
171,84
11109,118
8894,86
5859,86
9147,37
4518,56
7240,121
509,79
7548,8
3857,81
10706,115
458,33
10040,25
4974,43
4542,120
4153,79
1622,70
12279,91
2334,47
13399,122
7191,121
10620,48
6869,70
11002,113
565,95
11175,41
96,31
8522,106
12548,23
7837,3
10963,121
14903,35
11238,97
9218,38
13304,6
10236,58
13309,121
8042,112
5824,105
6517,32
10810,64
12964,86
15419,36
2103,6
13825,122
8591,61
8195,61
7221,121
10449,58
10946,110
8038,114
9468,105
1904,62
3516,30
7138,86
352,108
6427,31
10687,115
3937,23
1917,1
14061,106
10384,77
10021,25
6270,47
4523,120
1939,19
323,50
2899,61
5612,47
8072,112
12931,30
12015,31
7089,86
5592,105
10578,64
6827,86
14852,46
15449,36
14590,46
14884,35
1890,19
4548,69
10053,98
12205,47
8218,58
14037,18
14486,110
4902,8
8102,112
13921,72
2813,115
435,119
5025,78
12836,35
6513,47
6499,112
15351,36
4881,70
7531,30
1920,19
3623,105
9187,41
14335,62
12301,105
8843,2
8870,105
4252,47
7070,86
5413,79
9224,108
13875,77
14833,46
15430,36
6968,38
14967,46
619,61
2840,110
5564,19
8602,61
13951,72
12894,97
9303,108
12517,110
9638,98
15598,34
6529,112
6281,47
2134,69
9596,101
334,50
12989,105
4282,47
4805,88
9254,108
12669,100
14078,5
6480,112
7132,38
15131,9
12544,105
5772,25
2382,26
11597,2
10642,38
3011,5
8768,70
862,61
6266,8
2097,79
9291,111
7083,38
22,84
9511,114
9626,101
11357,20
11491,20
13294,44
14529,62
2595,26
1717,23
5723,25
6213,118
7803,98
10695,86
15626,109
12035,120
12699,100
679,61
15161,9
2511,32
4591,105
11685,7
2153,95
7340,44
4582,56
15339,52
2808,26
177,79
9552,7
11068,38
512,69
5820,79
15636,9
8798,70
12449,110
892,61
3987,112
8858,121
9496,112
52,84
12803,113
11581,34
7157,44
7291,44
7255,121
10799,35
15670,7
12005,69
3469,122
4682,115
8644,17
14976,84
5480,95
4621,105
2183,95
8592,86
6687,14
4612,56
2081,47
4557,120
5570,25
3973,69
7784,98
3555,81
9878,69
11736,29
6488,70
14573,81
4895,115
14707,81
660,61
14404,43
10739,105
14545,19
15142,9
4572,105
5706,34
11611,34
4369,5
8543,86
9577,77
9677,15
12992,106
4563,56
9957,69
3790,69
158,79
2527,26
9373,18
378,82
5801,79
7425,101
13184,47
873,61
8261,107
10690,105
5019,43
6717,14
10776,108
10473,107
4064,79
3838,2
4587,120
8494,86
13265,120
2231,112
14559,38
9908,69
4674,8
11284,26
4746,113
1680,9
2330,91
12363,19
7872,39
13263,47
14041,112
2624,43
4737,64
15172,9
1669,116
10769,105
4602,105
8212,107
5493,47
6668,14
14538,100
5713,87
2444,112
9987,69
4477,110
8087,112
9859,69
6428,32
4375,62
10982,105
8425,107
3373,23
1224,116
4438,118
6050,86
14154,110
5425,34
8020,58
14952,90
15086,90
9938,69
2395,112
6858,30
1314,9
9354,18
218,106
7353,9
12265,19
7540,64
15498,34
4954,119
6203,35
5229,95
8242,107
8577,97
6698,14
5657,47
